No,Current distance,Vr Ori SSM,Speed,Mode SSM ori,Mode Collab,x,y,z,rx,ry,rz
4637,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4638,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4639,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4640,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4641,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4642,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4643,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4644,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4645,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4646,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4647,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4648,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4649,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4650,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4651,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4652,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4653,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4654,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4655,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4656,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4657,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4658,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4659,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4660,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4661,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4662,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4663,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4664,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4665,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4666,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4667,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4668,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4669,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4670,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4671,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4672,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4673,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4674,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4675,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4676,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4677,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4678,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4679,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4680,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4681,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4682,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4683,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4684,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4685,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4686,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4687,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4688,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4689,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4690,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4691,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4692,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4693,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4694,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4695,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4696,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4697,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4698,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4699,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4700,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4701,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4702,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4703,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4704,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4705,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4706,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4707,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4708,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4709,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4710,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4711,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4712,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4713,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4714,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4715,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4716,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4717,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4718,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4719,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4720,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4721,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4722,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4723,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4724,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4725,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4726,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4727,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4728,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4729,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4730,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4731,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4732,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4733,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4734,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4735,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4736,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4737,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4738,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4739,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4740,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4741,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4742,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4743,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4744,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4745,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4746,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4747,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4748,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4749,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4750,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4751,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4752,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4753,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4754,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4755,1320.72,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4756,1021.26,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4757,1022.05,0,500,3,4,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4758,1360.59,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4759,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4760,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4761,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4762,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4763,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4764,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4765,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4766,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4767,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4768,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4769,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4770,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4771,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4772,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4773,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4774,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4775,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4776,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4777,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4778,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4779,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4780,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4781,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4782,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4783,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4784,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4785,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4786,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4787,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4788,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4789,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4790,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4791,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4792,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4793,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4794,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4795,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4796,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4797,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4798,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4799,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4800,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4801,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4802,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4803,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4804,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4805,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4806,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4807,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4808,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4809,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4810,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4811,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4812,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4813,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4814,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4815,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4816,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4817,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4818,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4819,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4820,1399.55,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4821,1280.51,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4822,1215.29,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4823,1180.07,0,500,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4824,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4825,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4826,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4827,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4828,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4829,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4830,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4831,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4832,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4833,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4834,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4835,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4836,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4837,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4838,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4839,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4840,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4841,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4842,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4843,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4844,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4845,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4846,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4847,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4848,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4849,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4850,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4851,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4852,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4853,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4854,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4855,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4856,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4857,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4858,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4859,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4860,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4861,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4862,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4863,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4864,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4865,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4866,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4867,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4868,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4869,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4870,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4871,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4872,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4873,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4874,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4875,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4876,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4877,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4878,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4879,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4880,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4881,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4882,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4883,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4884,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4885,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4886,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4887,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4888,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4889,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4890,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4891,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4892,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4893,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4894,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4895,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4896,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4897,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4898,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4899,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4900,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4901,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4902,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4903,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4904,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4905,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4906,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4907,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4908,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4909,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4910,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4911,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4912,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4913,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4914,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4915,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4916,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4917,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4918,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4919,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4920,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4921,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4922,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4923,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4924,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4925,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4926,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4927,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4928,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4929,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4930,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4931,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4932,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4933,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4934,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4935,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4936,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4937,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4938,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4939,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
